locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMKKACNK_01613	CDS	513				hypothetical protein
FMKKACNK_01614	CDS	561				hypothetical protein
FMKKACNK_01615	CDS	165				hypothetical protein
FMKKACNK_01616	CDS	1497				hypothetical protein
FMKKACNK_01617	CDS	357				hypothetical protein
FMKKACNK_01618	CDS	327				hypothetical protein
FMKKACNK_01619	CDS	1932				hypothetical protein
FMKKACNK_01620	CDS	1341				hypothetical protein
FMKKACNK_01621	CDS	1059				hypothetical protein
FMKKACNK_01622	CDS	534				hypothetical protein
FMKKACNK_01623	CDS	414				hypothetical protein
FMKKACNK_01624	CDS	639				hypothetical protein
FMKKACNK_01625	CDS	393				hypothetical protein
FMKKACNK_01626	CDS	588				hypothetical protein
FMKKACNK_01627	CDS	384				hypothetical protein
FMKKACNK_01628	CDS	1098				hypothetical protein
FMKKACNK_01629	CDS	570				hypothetical protein
FMKKACNK_01630	CDS	150				hypothetical protein
FMKKACNK_01631	CDS	1008				hypothetical protein
FMKKACNK_01632	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
FMKKACNK_01633	CDS	1269	umuC		COG0389	Protein UmuC
FMKKACNK_01634	CDS	213	cspJ			Cold shock-like protein CspJ
FMKKACNK_01635	CDS	1197	ompN_1		COG3203	Outer membrane porin N
FMKKACNK_01636	CDS	300	yedR			Inner membrane protein YedR
FMKKACNK_01637	CDS	696	yedJ		COG1418	putative protein YedJ
FMKKACNK_01638	CDS	1431	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
FMKKACNK_01639	CDS	471	vsr	3.1.-.-	COG3727	Very short patch repair protein
FMKKACNK_01640	CDS	921	yedA			putative inner membrane transporter YedA
FMKKACNK_01641	CDS	912	yedI		COG2354	Inner membrane protein YedI
FMKKACNK_01642	CDS	186				hypothetical protein
FMKKACNK_01643	CDS	1713	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
FMKKACNK_01644	CDS	816	yedP	3.1.3.70	COG3769	Mannosyl-3-phosphoglycerate phosphatase
FMKKACNK_01645	CDS	228				hypothetical protein
FMKKACNK_01646	CDS	195	dsrB			Protein DsrB
FMKKACNK_01647	CDS	624	rcsA_1		COG2771	Transcriptional regulatory protein RcsA
FMKKACNK_01648	CDS	795	fliR		COG1684	Flagellar biosynthetic protein FliR
FMKKACNK_01649	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
FMKKACNK_01650	CDS	738	fliP		COG1338	Flagellar biosynthetic protein FliP
FMKKACNK_01651	CDS	378	fliO		COG3190	Flagellar protein FliO
FMKKACNK_01652	CDS	414	fliN		COG1886	Flagellar motor switch protein FliN
FMKKACNK_01653	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
FMKKACNK_01654	CDS	468				hypothetical protein
FMKKACNK_01655	CDS	1218	fliK		COG3144	Flagellar hook-length control protein
FMKKACNK_01656	CDS	444	fliJ		COG2882	Flagellar FliJ protein
FMKKACNK_01657	CDS	1371	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
FMKKACNK_01658	CDS	708	fliH		COG1317	Flagellar assembly protein FliH
FMKKACNK_01659	CDS	996	fliG		COG1536	Flagellar motor switch protein FliG
FMKKACNK_01660	CDS	1683	fliF		COG1766	Flagellar M-ring protein
FMKKACNK_01661	CDS	315	fliE		COG1677	Flagellar hook-basal body complex protein FliE
FMKKACNK_01662	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
FMKKACNK_01663	CDS	1206				hypothetical protein
FMKKACNK_01664	CDS	426				hypothetical protein
FMKKACNK_01665	CDS	1485	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
FMKKACNK_01666	CDS	369	fliT			Flagellar protein FliT
FMKKACNK_01667	CDS	408	fliS		COG1516	Flagellar secretion chaperone FliS
FMKKACNK_01668	CDS	1404	fliD		COG1345	Flagellar hook-associated protein 2
FMKKACNK_01669	CDS	231				hypothetical protein
FMKKACNK_01670	CDS	102				hypothetical protein
FMKKACNK_01671	CDS	1785	sspH2_1	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
FMKKACNK_01672	CDS	597	sspH2_2	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
FMKKACNK_01673	CDS	696				hypothetical protein
FMKKACNK_01674	CDS	243				hypothetical protein
FMKKACNK_01675	CDS	3363				hypothetical protein
FMKKACNK_01676	CDS	507				hypothetical protein
FMKKACNK_01677	CDS	738				hypothetical protein
FMKKACNK_01678	CDS	699				hypothetical protein
FMKKACNK_01679	CDS	330				hypothetical protein
FMKKACNK_01680	CDS	1797				hypothetical protein
FMKKACNK_01681	CDS	696				hypothetical protein
FMKKACNK_01682	CDS	243				hypothetical protein
FMKKACNK_01683	CDS	3351				hypothetical protein
FMKKACNK_01684	CDS	543				hypothetical protein
FMKKACNK_01685	CDS	738				hypothetical protein
FMKKACNK_01686	CDS	696				hypothetical protein
FMKKACNK_01687	CDS	534	sodC1	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn] 1
FMKKACNK_01688	CDS	498	ail_1		COG3637	Attachment invasion locus protein
FMKKACNK_01689	CDS	333				hypothetical protein
FMKKACNK_01690	CDS	1794				hypothetical protein
FMKKACNK_01691	CDS	615				hypothetical protein
FMKKACNK_01692	CDS	243				hypothetical protein
FMKKACNK_01693	CDS	2373				hypothetical protein
FMKKACNK_01694	CDS	825				hypothetical protein
FMKKACNK_01695	CDS	795				hypothetical protein
FMKKACNK_01696	CDS	252				hypothetical protein
FMKKACNK_01697	CDS	399				hypothetical protein
FMKKACNK_01698	CDS	750				hypothetical protein
FMKKACNK_01699	CDS	402				hypothetical protein
FMKKACNK_01700	CDS	567				hypothetical protein
FMKKACNK_01701	CDS	267				hypothetical protein
FMKKACNK_01702	CDS	324				hypothetical protein
FMKKACNK_01703	CDS	2055	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
FMKKACNK_01704	CDS	1548				hypothetical protein
FMKKACNK_01705	CDS	207				hypothetical protein
FMKKACNK_01706	CDS	2136				hypothetical protein
FMKKACNK_01707	CDS	534				hypothetical protein
FMKKACNK_01708	CDS	501				hypothetical protein
FMKKACNK_01709	CDS	453				hypothetical protein
FMKKACNK_01710	CDS	336				hypothetical protein
FMKKACNK_01711	CDS	273				hypothetical protein
FMKKACNK_01712	CDS	150				hypothetical protein
FMKKACNK_01713	CDS	978				hypothetical protein
FMKKACNK_01714	CDS	750	dnaC_4		COG1484	DNA replication protein DnaC
FMKKACNK_01715	CDS	348				hypothetical protein
FMKKACNK_01716	CDS	312				hypothetical protein
FMKKACNK_01717	CDS	270				hypothetical protein
FMKKACNK_01718	CDS	234	dinI_3			DNA damage-inducible protein I
FMKKACNK_01719	CDS	603				hypothetical protein
FMKKACNK_01720	CDS	207				hypothetical protein
FMKKACNK_01721	CDS	612				hypothetical protein
FMKKACNK_01722	CDS	147				hypothetical protein
FMKKACNK_01723	CDS	798				hypothetical protein
FMKKACNK_01724	CDS	219				hypothetical protein
FMKKACNK_01725	CDS	126				hypothetical protein
FMKKACNK_01726	CDS	450				hypothetical protein
FMKKACNK_01727	CDS	138				hypothetical protein
FMKKACNK_01728	CDS	474				hypothetical protein
FMKKACNK_01729	CDS	336				hypothetical protein
FMKKACNK_01730	CDS	453				hypothetical protein
FMKKACNK_01731	CDS	582	tfaE			Prophage tail fiber assembly protein TfaE
FMKKACNK_01732	CDS	2439				hypothetical protein
FMKKACNK_01733	CDS	243				hypothetical protein
FMKKACNK_01734	CDS	615				hypothetical protein
FMKKACNK_01735	CDS	792				hypothetical protein
FMKKACNK_01736	CDS	378				hypothetical protein
FMKKACNK_01737	CDS	558				hypothetical protein
FMKKACNK_01738	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
FMKKACNK_01739	CDS	1044	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
FMKKACNK_01740	CDS	558	dsbE_4		COG0526	Thiol:disulfide interchange protein DsbE
FMKKACNK_01741	CDS	1932	ccmF_4		COG1138	Cytochrome c-type biogenesis protein CcmF
FMKKACNK_01742	CDS	480	ccmE_4		COG2332	Cytochrome c-type biogenesis protein CcmE
FMKKACNK_01743	CDS	213	ccmD_4		COG3114	Heme exporter protein D
FMKKACNK_01744	CDS	738	ccmC_4		COG0755	Heme exporter protein C
FMKKACNK_01745	CDS	657	ccmB_4		COG2386	Heme exporter protein B
FMKKACNK_01746	CDS	618	ccmA_4	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
FMKKACNK_01747	CDS	225	oadB_1	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
FMKKACNK_01748	CDS	1659	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
FMKKACNK_01749	CDS	687	citB		COG4565	Transcriptional regulatory protein CitB
FMKKACNK_01750	CDS	921	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
FMKKACNK_01751	CDS	1203				hypothetical protein
FMKKACNK_01752	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
FMKKACNK_01753	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
FMKKACNK_01754	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
FMKKACNK_01755	CDS	2835	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
FMKKACNK_01756	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
FMKKACNK_01757	CDS	210				hypothetical protein
FMKKACNK_01758	CDS	1374	xylP			Isoprimeverose transporter
FMKKACNK_01759	CDS	2040				hypothetical protein
FMKKACNK_01760	CDS	894	nhaR		COG0583	Transcriptional activator protein NhaR
FMKKACNK_01761	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
FMKKACNK_01762	CDS	1716	assT_2	2.8.2.22		Arylsulfate sulfotransferase AssT
FMKKACNK_01763	CDS	1248				hypothetical protein
FMKKACNK_01764	CDS	1191	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
FMKKACNK_01765	CDS	1494		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
FMKKACNK_01766	CDS	762				hypothetical protein
FMKKACNK_01767	CDS	1563	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
FMKKACNK_01768	CDS	1719	assT_3	2.8.2.22		Arylsulfate sulfotransferase AssT
FMKKACNK_01769	CDS	219				hypothetical protein
FMKKACNK_01770	CDS	1005	leuO_1			HTH-type transcriptional regulator LeuO
FMKKACNK_01771	CDS	450				hypothetical protein
FMKKACNK_01772	CDS	288				hypothetical protein
FMKKACNK_01773	CDS	846				hypothetical protein
FMKKACNK_01774	CDS	732	ycbF		COG3121	putative fimbrial chaperone YcbF
FMKKACNK_01775	CDS	519	fimF_1			Protein FimF
FMKKACNK_01776	CDS	546	ycbU		COG3539	putative fimbrial-like protein YcbU
FMKKACNK_01777	CDS	1008	sfmH_1			putative fimbrial-like protein SfmH
FMKKACNK_01778	CDS	2622	elfC_2		COG3188	putative outer membrane usher protein ElfC
FMKKACNK_01779	CDS	687	sfmC_1			putative fimbrial chaperone SfmC
FMKKACNK_01780	CDS	543	elfA			Laminin-binding fimbrial subunit ElfA
FMKKACNK_01781	CDS	705	iprA_1			Inhibitor of hydrogen peroxide resistance
FMKKACNK_01782	CDS	2997				hypothetical protein
FMKKACNK_01783	CDS	2100				hypothetical protein
FMKKACNK_01784	CDS	444				hypothetical protein
FMKKACNK_01785	CDS	534				hypothetical protein
FMKKACNK_01786	CDS	375				hypothetical protein
FMKKACNK_01787	CDS	948	ybdO_2			putative HTH-type transcriptional regulator YbdO
FMKKACNK_01788	CDS	1140	dnaJ		COG0484	Chaperone protein DnaJ
FMKKACNK_01789	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
FMKKACNK_01790	CDS	405				hypothetical protein
FMKKACNK_01791	CDS	714				hypothetical protein
FMKKACNK_01792	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
FMKKACNK_01793	CDS	591	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
FMKKACNK_01794	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
FMKKACNK_01795	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
FMKKACNK_01796	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
FMKKACNK_01797	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
FMKKACNK_01798	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
FMKKACNK_01799	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
FMKKACNK_01800	CDS	687	trmL_2	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
FMKKACNK_01801	CDS	717	arcA_1		COG0745	Aerobic respiration control protein ArcA
FMKKACNK_01802	CDS	315				hypothetical protein
FMKKACNK_01803	CDS	672	iprA_2			Inhibitor of hydrogen peroxide resistance
FMKKACNK_01804	CDS	546	fimF_2			Protein FimF
FMKKACNK_01805	CDS	684	lpfB_2			putative fimbrial chaperone LpfB
FMKKACNK_01806	CDS	2538	fimD_1		COG3188	Outer membrane usher protein FimD
FMKKACNK_01807	CDS	558				hypothetical protein
FMKKACNK_01808	CDS	1086				hypothetical protein
FMKKACNK_01809	CDS	1350	creD		COG4452	Inner membrane protein CreD
FMKKACNK_01810	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
FMKKACNK_01811	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
FMKKACNK_01812	CDS	489				hypothetical protein
FMKKACNK_01813	CDS	108				hypothetical protein
FMKKACNK_01814	CDS	870	rob_1		COG2207	Right origin-binding protein
FMKKACNK_01815	tRNA	94				tRNA-Gly(tcc)
FMKKACNK_01816	CDS	516	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
FMKKACNK_01817	CDS	327	trpR		COG2973	Trp operon repressor
FMKKACNK_01818	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
FMKKACNK_01819	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
FMKKACNK_01820	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
FMKKACNK_01821	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
FMKKACNK_01822	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
FMKKACNK_01823	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
FMKKACNK_01824	CDS	1014	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
FMKKACNK_01825	CDS	690	gltF_1			Protein GltF
FMKKACNK_01826	CDS	690	gltF_2			Protein GltF
FMKKACNK_01827	CDS	708				hypothetical protein
FMKKACNK_01828	CDS	2196	yraJ		COG3188	Outer membrane usher protein YraJ
FMKKACNK_01829	CDS	573				hypothetical protein
FMKKACNK_01830	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
FMKKACNK_01831	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
FMKKACNK_01832	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
FMKKACNK_01833	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
FMKKACNK_01834	CDS	1551	yjjI			putative protein YjjI
FMKKACNK_01835	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
FMKKACNK_01836	CDS	774	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
FMKKACNK_01837	CDS	1095				hypothetical protein
FMKKACNK_01838	CDS	162				hypothetical protein
FMKKACNK_01839	CDS	618	osmY_1		COG2823	Osmotically-inducible protein Y
FMKKACNK_01840	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
FMKKACNK_01841	CDS	681	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
FMKKACNK_01842	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
FMKKACNK_01843	CDS	438	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
FMKKACNK_01844	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
FMKKACNK_01845	tRNA	88				tRNA-Leu(cag)
FMKKACNK_01846	tRNA	87				tRNA-Leu(cag)
FMKKACNK_01847	tRNA	87				tRNA-Leu(cag)
FMKKACNK_01848	CDS	237				hypothetical protein
FMKKACNK_01849	CDS	1065				hypothetical protein
FMKKACNK_01850	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
FMKKACNK_01851	CDS	459				hypothetical protein
FMKKACNK_01852	CDS	420	bglJ		COG2197	Transcriptional activator protein BglJ
FMKKACNK_01853	CDS	99				hypothetical protein
FMKKACNK_01854	CDS	726	yjjQ			Putative transcription factor YjjQ
FMKKACNK_01855	CDS	945	yjjP		COG2966	Inner membrane protein YjjP
FMKKACNK_01856	CDS	474				hypothetical protein
FMKKACNK_01857	CDS	540	dnaT			Primosomal protein 1
FMKKACNK_01858	CDS	738	dnaC_5		COG1484	DNA replication protein DnaC
FMKKACNK_01859	CDS	462				hypothetical protein
FMKKACNK_01860	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
FMKKACNK_01861	CDS	1011	frlB_2	3.5.-.-	COG2222	Fructosamine deglycase FrlB
FMKKACNK_01862	CDS	1062	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FMKKACNK_01863	CDS	849	manZ_3		COG3716	PTS system mannose-specific EIID component
FMKKACNK_01864	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
FMKKACNK_01865	CDS	462	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
FMKKACNK_01866	CDS	423				hypothetical protein
FMKKACNK_01867	CDS	2694	dgaR_2			Transcriptional regulatory protein DagR
FMKKACNK_01868	CDS	1662	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
FMKKACNK_01869	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
FMKKACNK_01870	CDS	204				hypothetical protein
FMKKACNK_01871	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
FMKKACNK_01872	CDS	303				hypothetical protein
FMKKACNK_01873	CDS	288				hypothetical protein
FMKKACNK_01874	CDS	915	mrr		COG1715	Mrr restriction system protein
FMKKACNK_01875	CDS	3510				hypothetical protein
FMKKACNK_01876	CDS	1590	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
FMKKACNK_01877	CDS	1410	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
FMKKACNK_01878	CDS	333	symE_1	3.1.-.-		Toxic protein SymE
FMKKACNK_01879	CDS	702				hypothetical protein
FMKKACNK_01880	CDS	165				hypothetical protein
FMKKACNK_01881	CDS	1371	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
FMKKACNK_01882	CDS	516				hypothetical protein
FMKKACNK_01883	CDS	1242	mdtM			Multidrug resistance protein MdtM
FMKKACNK_01884	CDS	1272				hypothetical protein
FMKKACNK_01885	CDS	1203				hypothetical protein
FMKKACNK_01886	CDS	672				hypothetical protein
FMKKACNK_01887	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
FMKKACNK_01888	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
FMKKACNK_01889	CDS	909	yjiE_2			HTH-type transcriptional regulator YjiE
FMKKACNK_01890	CDS	735	racX	5.1.1.10	COG1794	Broad specificity amino-acid racemase RacX
FMKKACNK_01891	CDS	447				hypothetical protein
FMKKACNK_01892	CDS	1014	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
FMKKACNK_01893	CDS	726	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FMKKACNK_01894	CDS	528				hypothetical protein
FMKKACNK_01895	CDS	462				hypothetical protein
FMKKACNK_01896	CDS	912				hypothetical protein
FMKKACNK_01897	CDS	996				hypothetical protein
FMKKACNK_01898	CDS	609				hypothetical protein
FMKKACNK_01899	CDS	297				hypothetical protein
FMKKACNK_01900	CDS	258				hypothetical protein
FMKKACNK_01901	CDS	1626	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FMKKACNK_01902	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
FMKKACNK_01903	CDS	108				hypothetical protein
FMKKACNK_01904	CDS	315				hypothetical protein
FMKKACNK_01905	CDS	609				hypothetical protein
FMKKACNK_01906	CDS	603				hypothetical protein
FMKKACNK_01907	CDS	3642				hypothetical protein
FMKKACNK_01908	CDS	3678				hypothetical protein
FMKKACNK_01909	CDS	1092				hypothetical protein
FMKKACNK_01910	CDS	813				hypothetical protein
FMKKACNK_01911	CDS	2604				hypothetical protein
FMKKACNK_01912	CDS	2085	lon_2	3.4.21.53		Lon protease
FMKKACNK_01913	CDS	1008				hypothetical protein
FMKKACNK_01914	CDS	3516				hypothetical protein
FMKKACNK_01915	CDS	288	intS		COG0582	Prophage integrase IntS
FMKKACNK_01916	tRNA	85				tRNA-Leu(caa)
FMKKACNK_01917	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
FMKKACNK_01918	CDS	531	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
FMKKACNK_01919	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
FMKKACNK_01920	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
FMKKACNK_01921	CDS	1320	idnT		COG2610	Gnt-II system L-idonate transporter
FMKKACNK_01922	CDS	999	gntR_4			HTH-type transcriptional regulator GntR
FMKKACNK_01923	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
FMKKACNK_01924	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
FMKKACNK_01925	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
FMKKACNK_01926	CDS	483	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
FMKKACNK_01927	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
FMKKACNK_01928	CDS	1188	yjgN		COG4269	Inner membrane protein YjgN
FMKKACNK_01929	CDS	504				hypothetical protein
FMKKACNK_01930	CDS	489				hypothetical protein
FMKKACNK_01931	CDS	765				hypothetical protein
FMKKACNK_01932	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
FMKKACNK_01933	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
FMKKACNK_01934	CDS	453	tabA_1		COG2731	Toxin-antitoxin biofilm protein TabA
FMKKACNK_01935	CDS	1221	arcA_2	3.5.3.6	COG2235	Arginine deiminase
FMKKACNK_01936	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
FMKKACNK_01937	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
FMKKACNK_01938	CDS	1404				hypothetical protein
FMKKACNK_01939	CDS	489	argR_2			Arginine repressor
FMKKACNK_01940	CDS	102				hypothetical protein
FMKKACNK_01941	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
FMKKACNK_01942	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
FMKKACNK_01943	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FMKKACNK_01944	CDS	447				hypothetical protein
FMKKACNK_01945	CDS	2709	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
FMKKACNK_01946	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
FMKKACNK_01947	CDS	582	treB_1		COG1263	PTS system trehalose-specific EIIBC component
FMKKACNK_01948	CDS	876	treB_2		COG1263	PTS system trehalose-specific EIIBC component
FMKKACNK_01949	CDS	1653	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
FMKKACNK_01950	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
FMKKACNK_01951	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
FMKKACNK_01952	CDS	285	relE_1	3.1.-.-	COG2026	mRNA interferase toxin RelE
FMKKACNK_01953	CDS	243	relB		COG3077	Antitoxin RelB
FMKKACNK_01954	CDS	1914	licR		COG1762	putative licABCH operon regulator
FMKKACNK_01955	CDS	741	dgaF_2	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
FMKKACNK_01956	CDS	1119	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
FMKKACNK_01957	CDS	1134		3.1.1.-	COG3964	Deacetylase
FMKKACNK_01958	CDS	645				hypothetical protein
FMKKACNK_01959	CDS	777				hypothetical protein
FMKKACNK_01960	CDS	303				hypothetical protein
FMKKACNK_01961	CDS	363				hypothetical protein
FMKKACNK_01962	CDS	330				hypothetical protein
FMKKACNK_01963	CDS	387	cybC		COG3783	Soluble cytochrome b562
FMKKACNK_01964	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
FMKKACNK_01965	CDS	552				hypothetical protein
FMKKACNK_01966	CDS	885				hypothetical protein
FMKKACNK_01967	CDS	816				hypothetical protein
FMKKACNK_01968	CDS	1227	csbX		COG0477	Alpha-ketoglutarate permease
FMKKACNK_01969	CDS	1023	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FMKKACNK_01970	CDS	1941	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
FMKKACNK_01971	CDS	1932	iolC_1	2.7.1.92		5-dehydro-2-deoxygluconokinase
